Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
47151,b68657d2b49e65f89329eebfa2742203,030327bed9375e3a5f74cfc000bfbe93,Not Available,So they need to charge more for the couriers who are taking too long to deliver.,So they need to charge more for the couriers who are taking too long to deliver.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47152,3bd3b4d482f916c2c9662b8da6f2758b,89229ecfab701ba433e52b3b5ddadd4e,Used and resold product,"My product did not come new, it came packaged in a shoe box.","Used and resold product - My product did not come new, it came packaged in a shoe box.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47156,7d76335e7e80375e28928a33bc942ebc,b8bc1289212376da34e2ef18096ad0a4,Not Available,ok,ok,Positive,0.296,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47157,9b63264625032f8a1814eca453114f33,0b06fd97dc4597335da253f8817d65ae,Not Available,Thank you it was well received and fast congratulations I loved the product is very good I liked it.,Thank you it was well received and fast congratulations I loved the product is very good I liked it.,Positive,0.956,Positive Experience,Positive Experience,"Positive sentiment; mentions 'congratulations, i liked, loved' related to positive experience."
47160,a9c12c3dbd383763a49141b30627fd5d,210723ea4324c2ab02f6df883efc396d,Not Available,"I purchased the 933XL Cian and 932XL Black Cartridges on the Lannister website, both original HP in the descriptions, 03 units of each color. I received 2 packages, containing 01 (one) cyan cartridge in each and not original.","I purchased the 933XL Cian and 932XL Black Cartridges on the Lannister website, both original HP in the descriptions, 03 units of each color. I received 2 packages, containing 01 (one) cyan cartridge in each and not original.",Positive,0.087,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47161,544250ab4d14beef8f5e85c91ba932dd,53d9b256be0d4f6be6806dcaae2efdc4,excellent service,Highly recommend! Everything arrived right and on time!,excellent service - Highly recommend! Everything arrived right and on time!,Positive,0.795,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'excellent, recommend' related to positive experience."
47162,b330ac45859df51adcd01c1c5257b231,6f5a7d5f91dead3965047f78fe879efd,Not Available,The bags look great I will test soon,The bags look great I will test soon,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47163,6af6633de36925111b10a688783d004b,0012aca79505926b2587d1140c08fad6,Not Available,The base of a faulty stool came - scratches.,The base of a faulty stool came - scratches.,Negative,-0.318,Product Condition/Damage,"Product Condition/Damage, Product Functionality",Negative sentiment; mentions 'scratches' related to product condition/damage.
47164,ead4584d779958e7605fe628d3f253f0,ddbf424bcae33e10142bf44e128c83e8,very good,bom,very good - bom,Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
47165,7212b4060f681024f3a8fe5681df5389,02a7a6889dce39e438acdbb139ab8f39,Not Available,"Hi, the rugs have only arrived so far, the mirrors are missing and the frogs are taking too long","Hi, the rugs have only arrived so far, the mirrors are missing and the frogs are taking too long",Negative,-0.296,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47166,ff0c21ce499842601e2ad5f73dbfb9ec,9b02d82a9d9f46c59a0da0ba2836e8d0,good partnership,Not Available,good partnership - Not Available,Positive,0.44,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47167,a1534509a270687ff2247cebc502baae,d50078f159958621970a6904e7463005,Not Available,Everything as planned and agreed. Good product quality. Recommended. Thanks.,Everything as planned and agreed. Good product quality. Recommended. Thanks.,Positive,0.827,Product Quality,Product Quality,"Positive sentiment; mentions 'good product, quality' related to product quality."
47173,5337d26d14027f547caacb7fee230f81,6458e11e172a31a0704e66932f11179c,Not Available,Missing order items. 1 unit of the 2 dish towels arrived and only 1 unit of the glass jars of the 2 ordered arrived. Missing 1.7 l glass pot and 1 dish towel. I request action. Thanks.,Missing order items. 1 unit of the 2 dish towels arrived and only 1 unit of the glass jars of the 2 ordered arrived. Missing 1.7 l glass pot and 1 dish towel. I request action. Thanks.,Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47174,75af1e1795850c2407c73221960b3d1f,6544a24c3c548f7bea0df796c9af2205,Kidnaps,"It's the second time I'm buying, the goods arrive before the expected date. I am satisfied with my purchase.","Kidnaps - It's the second time I'm buying, the goods arrive before the expected date. I am satisfied with my purchase.",Positive,0.421,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
47177,0cbea266e238cccbca8f44662f87c527,eb7d7b649d0fb5cf60e1510754c30cda,Not Available,My product was supposed to arrive on the 17/04.. And it didn't. And I didn't even get a response from the store I made the purchase from..,My product was supposed to arrive on the 17/04.. And it didn't. And I didn't even get a response from the store I made the purchase from..,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47178,ace92305f332d1f0cee1cf27e79ac5ce,7c2013da5deb234dd801f4f59f3db5ae,Not Available,I still haven't received the delivery,I still haven't received the delivery,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'haven't received' related to delivery delay.
47179,88b6c7abc4434ef05f56d22ada8f957a,dafe744cb9c8ad2c4135391b1a46f1b9,Not Available,The product has a manufacturing defect. I wait,The product has a manufacturing defect. I wait,Negative,-0.34,Product Condition/Damage,Product Condition/Damage,Negative sentiment; mentions 'defect' related to product condition/damage.
47182,77398a0f3a4c177f2c4c7010abb1d9d9,adc6c652114cbbfb70b01aa23f2995e6,Not Available,"I received the items today in a torn box, the reel is all scratched and the rod is not the one I bought, I paid for a 2.10 Ottoni Júlia rod and got a maruri rod painted smaller.","I received the items today in a torn box, the reel is all scratched and the rod is not the one I bought, I paid for a 2.10 Ottoni Júlia rod and got a maruri rod painted smaller.",Negative,-0.25,Product Condition/Damage,Product Condition/Damage,"Negative sentiment; mentions 'scratched, torn' related to product condition/damage."
47183,e66a74734acaddadf5cfd457c01cb10d,085a0eee00279d56acca58653371127a,Not Available,I was very pleased with my purchase.,I was very pleased with my purchase.,Positive,0.493,Positive Experience,Positive Experience,Positive sentiment; mentions 'very pleased' related to positive experience.
47185,8c0464e7da83f3138bfff17574a840b6,2dd08762d429f5f047bd385cc946bd63,excellent,"I always buy here, because the whole process is very fast","excellent - I always buy here, because the whole process is very fast",Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47187,a5100983e1d05155dba01e669148c2f0,30bca680c39b48fb7e4603c79ae0b0b5,Not Available,"super nice rug, could be a little thicker, but it's great","super nice rug, could be a little thicker, but it's great",Positive,0.875,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47188,1797ee9d6bb9bd0edfc40d6dc7320c8e,4c3e542ca466a174df25b4d2ca1f83dd,Not Available,"The product is quite simple, but fulfills the requirements.","The product is quite simple, but fulfills the requirements.",Positive,0.44,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47190,1a076ebf5225e2c21de6fad7c324ddec,506a6f14738e969a1cb2f85e833ebf43,Not Available,Everything's good,Everything's good,Positive,0.44,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47192,9e0129e16582f12822d2b9bd92c8d6d9,fe8a209f66f4fc6d2f49c825ea2a3a07,Not Available,Great product.,Great product.,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47197,5a0e61bf3bfdda7dd3ac0aae7dfb86ec,57ee42f6575d7ae02480dbbceb205a02,Not Available,Totally reliable store...,Totally reliable store...,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47199,f8f28698e5ebccf86845a38726e56ada,b7995a413dd191946229795de75f2d0d,Almost good,"It would be nice, if it wasn't coming with a broken button.","Almost good - It would be nice, if it wasn't coming with a broken button.",Positive,0.32,Product Condition/Damage,Product Condition/Damage,Positive sentiment; mentions 'broken' related to product condition/damage.
47200,29b354bf7c5d99aba28b180fa56a2aef,a17167de7adc918714639a750d4f6af9,Not Available,satisfactory price and delivery time.,satisfactory price and delivery time.,Positive,0.361,Price/Value,Price/Value,Positive sentiment; mentions 'price' related to price/value.
47202,25cbbd756ea300d0566add5ebb8b3a25,2f195156e6aced30d4c2f000d6d6df23,Too bad,"Very bad, I do not recommend","Too bad - Very bad, I do not recommend",Negative,-0.856,Positive Experience,Positive Experience,Negative sentiment; mentions 'recommend' related to positive experience.
47207,cd81ba816ce2aa9e8c681c321ddf0a22,faff0b6b156a5e74d2015b5448e51682,Not Available,"Parts do not fit to assemble the shelf, irregularly cut PVC pipe ..","Parts do not fit to assemble the shelf, irregularly cut PVC pipe ..",Negative,-0.496,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47213,49bf9682392edd732a6f0a6c9ff7f196,1dd2eb0b21b392af7acfb55be8251149,Not Available,"Good product, but the image does not show anything on the wire, when the product arrived it had the power on and volume control on the wire. Product with good audio and very light.","Good product, but the image does not show anything on the wire, when the product arrived it had the power on and volume control on the wire. Product with good audio and very light.",Positive,0.7,Product Quality,Product Quality,Positive sentiment; mentions 'good product' related to product quality.
47215,7485a37669f5475e8f6d0eddd64c71e1,bc0cb94207cfd83a6909559f10e40027,Not Available,I'll try,I'll try,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47216,f3ac96719aada8e7d197ff55ddea4d12,b606e3b0bb7a99880d67586f496a0699,I do not recommend,The product is not what I thought. Looks like a pretty cheap imitation.,I do not recommend - The product is not what I thought. Looks like a pretty cheap imitation.,Positive,0.556,Price/Value,"Price/Value, Positive Experience",Positive sentiment; mentions 'cheap' related to price/value.
47218,574b6436062a78088de8066ee209f9a8,d5ec0edbe1505d4f8c80f52d9c19f98d,Not Available,"delay in delivery, I have not received the product yet","delay in delivery, I have not received the product yet",Negative,-0.318,Delivery Delay,Delivery Delay,"Negative sentiment; mentions 'delay, have not received' related to delivery delay."
47221,54222af95be89a263082f3998e8bf8a0,bda669d22b08c137982c8028a4c6bcc2,Not Available,"The product was delivered, however, with the expiry date for expiration in two days after delivery. Therefore, I would not be able to fully use what I bought. I'm waiting for the combined refund.","The product was delivered, however, with the expiry date for expiration in two days after delivery. Therefore, I would not be able to fully use what I bought. I'm waiting for the combined refund.",Neutral,0.0,Return/Refund,Return/Refund,Neutral sentiment; mentions 'refund' related to return/refund.
47227,3be113c6f46b175e08325d580637fa4a,54b0929cb62660a07645eb9114725877,Very good note 10,I spent a lot,Very good note 10 - I spent a lot,Positive,0.493,Positive Experience,Positive Experience,"Positive sentiment; mentions 'note 10, very good' related to positive experience."
47229,edf4d697d6281d6f40f101a31462c929,a09fddbcb29a73b65c84a2b53cc67a44,Not Available,After the delay of the product to my surprise it did not work!,After the delay of the product to my surprise it did not work!,Negative,-0.126,Delivery Delay,Delivery Delay,Negative sentiment; mentions 'delay' related to delivery delay.
47230,7ed08db0f0302d934302bda48741ea6a,d333bcb35f960d09f85d8f651a596ce2,Not Available,"I loved the watch, everything came right, on time, just the way I wanted it... great, I recommend it.","I loved the watch, everything came right, on time, just the way I wanted it... great, I recommend it.",Positive,0.888,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'great, loved, recommend' related to positive experience."
47231,3c6566c0b8aa1eb2382e08cc0ae4bab4,0ec0f24aa34a9b25fb0f7b32034965ce,Not Available,Very fast delivery.,Very fast delivery.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47240,969d4417af042f4e8bb879f49e51b447,ba48e4724d4f8dc3dda6b1bf496ede0e,Not Available,I received the product but it came with a broken screen,I received the product but it came with a broken screen,Negative,-0.631,Product Condition/Damage,Product Condition/Damage,Negative sentiment; mentions 'broken' related to product condition/damage.
47242,8d8167b4fd098163e8639b0cadf330ec,a5819caf07a441d121748d69f4b71ab7,Great,"Delivery on time, product well packaged and everything as advertised.","Great - Delivery on time, product well packaged and everything as advertised.",Positive,0.735,Product Description,"Product Description, Delivery Speed, Packaging, Positive Experience",Positive sentiment; mentions 'as advertised' related to product description.
47243,9f42ba3ab7f23f1ce0a717cfc841a9ab,9fad6fbc2af35bb5a33b7e72b78a447e,Not Available,Super practical umbrella. Delivery was fast.,Super practical umbrella. Delivery was fast.,Positive,0.599,Delivery Speed,Delivery Speed,Positive sentiment; mentions 'delivery was fast' related to delivery speed.
47249,ce14e551b308d863fc17c8c43f15d87b,e1590935dea859c83c082a31418323d5,Not Available,"In my opinion, they should comply with the delivery deadline, it was supposed to be delivered by the 12/05th and still nothing, if they are not willing to comply with the agreement only, don't set a deadline!","In my opinion, they should comply with the delivery deadline, it was supposed to be delivered by the 12/05th and still nothing, if they are not willing to comply with the agreement only, don't set a deadline!",Positive,0.541,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47250,a7c8f80297142bb722fe6d1bda6f5fe6,7dd864106b532d95083b82414cac85ee,Not Available,exactly as I saw it on the website ... I liked it,exactly as I saw it on the website ... I liked it,Positive,0.421,Positive Experience,Positive Experience,Positive sentiment; mentions 'i liked' related to positive experience.
47253,841a78e6ae7179553c784f4a69955d5b,ff2c1473779e56c726546e09371ec3a3,Not Available,Very good product I recommend,Very good product I recommend,Positive,0.69,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'recommend, very good' related to positive experience."
47255,f1c39491d69990f9682d8dc91e190fa5,554b680b6e76f7e680e126b25f11a323,Not Available,"Everything ok, delivery was fast compared to the stated period. I haven't tested the product yet but everything is ok!","Everything ok, delivery was fast compared to the stated period. I haven't tested the product yet but everything is ok!",Neutral,0.0,Delivery Speed,Delivery Speed,Neutral sentiment; mentions 'delivery was fast' related to delivery speed.
47262,1c645c637d660f702ff19c8577482a08,dd75a5d6a7de4557df1a66c9563c5e8f,Not Available,Delivery ahead of schedule!,Delivery ahead of schedule!,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47263,34d0b73ffe40c22d8537270e7ffe7517,d9dfdda0b670412ad6b3bfc0c10b3e6c,Not Available,I recommend thank you very much,I recommend thank you very much,Positive,0.612,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
47267,0d4429188b4311015ad2b6b091cc5f9c,9c02b23bdad254e2c6b6ea20bb4d2f21,Not Available,It arrived in two days! Super fast!,It arrived in two days! Super fast!,Positive,0.669,Positive Experience,Positive Experience,Positive sentiment; mentions 'super fast' related to positive experience.
47269,b61196a9915235f4020fa1186580c99d,e7ba8d6fbedcf30dc32ae1a5690080b9,recommended,excellent,recommended - excellent,Positive,0.67,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47275,b6fedebf9c9b16a18f2db9814cd79353,916d46eb646c19d164fbf29aba46be48,Not Available,"I bought two products at the store: a backpack and five dolls... However, I only received the backpack. In addition, the entire delivery appears on the website with the status of delivered.","I bought two products at the store: a backpack and five dolls... However, I only received the backpack. In addition, the entire delivery appears on the website with the status of delivered.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47279,d34609f0a5940b1e6055d239899b8932,408fe093d86c184482768c54b309de0b,Not Available,"Good quality product. The side part could be a little higher, overall it's good.","Good quality product. The side part could be a little higher, overall it's good.",Positive,0.7,Product Quality,Product Quality,Positive sentiment; mentions 'quality' related to product quality.
47280,c88d3aed5c03ca278b7cfae5f6e9d1b1,754d404392fdfaa36f3c76b2113e7934,Not Available,"excellent product, only the post office that made it impossible to speed up the delivery, but the store is to be congratulated ...","excellent product, only the post office that made it impossible to speed up the delivery, but the store is to be congratulated ...",Positive,0.329,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'excellent product' related to product quality.
47281,dbf13fbeffe18a8079ff256049421669,3dc764dff31175f2b0adcf91f55e5d39,I recommend,Good quality product.,I recommend - Good quality product.,Positive,0.66,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
47284,a9a6b38d59cf5f6c56d86dc3513a9bb9,ecc1b12b9f3225d0be0e5bd907de5502,great,Not Available,great - Not Available,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47285,08bf2c1104a4d1382d651ad4e921b4a6,e39806f8cf60e78471d43c5a2a944c5b,Not Available,"In the photo on the Lannister website, a photo of the Original Canon cartridge is displayed, but the product received is not a Canon one, it is a replacement generic cartridge.","In the photo on the Lannister website, a photo of the Original Canon cartridge is displayed, but the product received is not a Canon one, it is a replacement generic cartridge.",Positive,0.166,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47291,b65a9099b9f6617410e0f5fb0b9e1fdc,4db0484f5ee6730dd03f25db422c3345,Not Available,"Came defective, as soon as I turned it on, it broke. I request to exchange the product","Came defective, as soon as I turned it on, it broke. I request to exchange the product",Negative,-0.691,Product Condition/Damage,"Product Condition/Damage, Return/Refund",Negative sentiment; mentions 'defective' related to product condition/damage.
47292,13b7cdafde78bebb404d4dc74c04fb82,dc4592199380713133576d661570040a,Not Available,My order has passed the deadline and the guy from the company does not even answer my messages does not respond.,My order has passed the deadline and the guy from the company does not even answer my messages does not respond.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47293,c033e99bf02e103535766475e490aa19,ecc25d0732ef1d21a72fe7ee6468699f,Not Available,Everything's good.,Everything's good.,Positive,0.44,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47294,667a6d329a62f026cfb2e41a6510a858,57a914e87ae6d873d6ae0685b7dfb559,Not Available,On the website it said it had the color I ordered. When I made the purchase it said I didn't have it. I asked for the reversal of the purchase and until today they have not returned my money.,On the website it said it had the color I ordered. When I made the purchase it said I didn't have it. I asked for the reversal of the purchase and until today they have not returned my money.,Neutral,0.0,Return/Refund,Return/Refund,Neutral sentiment; mentions 'returned' related to return/refund.
47295,21733cca729d55bc70908258a2e90984,90a948ae4593ed2cdd33c350faac3533,Not Available,"Very satisfied, delivered well before the deadline and everything right with the product. Congratulations to lannister.com and the seller. If all shopping was like this... it would be great!","Very satisfied, delivered well before the deadline and everything right with the product. Congratulations to lannister.com and the seller. If all shopping was like this... it would be great!",Positive,0.946,Positive Experience,"Seller Service, Positive Experience","Positive sentiment; mentions 'congratulations, great, satisfied' related to positive experience."
47297,9c77804d4075e1f321c74f7a62d1d016,ca03c63f2a6ce699b162201e4c799800,Kidnaps,"Thank you for your attention, Lojas Lannister always attentive to its consumers","Kidnaps - Thank you for your attention, Lojas Lannister always attentive to its consumers",Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47306,a7e3fbb3111b4a3c0907fbfad7690ffd,1ba1a6d6f7f12a0d1c16a782dda6375f,Not Available,"I loved it, for my needs it was excellent!","I loved it, for my needs it was excellent!",Positive,0.836,Positive Experience,Positive Experience,"Positive sentiment; mentions 'excellent, loved' related to positive experience."
47307,451bc3a8e6666fa7fa88c989b996a500,03b4819c717a923ee26b39aec3273cf5,highly recommend,Not Available,highly recommend - Not Available,Positive,0.42,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
47308,e3c93a72c954974ce7fb82a5f97d8b89,5c1b5ef86c64e03f09ee94b7b361cde6,Not Available,Excellent product and delivery on time. I recommend it to everyone.,Excellent product and delivery on time. I recommend it to everyone.,Positive,0.735,Positive Experience,"Delivery Speed, Product Quality, Positive Experience","Positive sentiment; mentions 'excellent, recommend' related to positive experience."
47311,c15a8fc276881ee3f43d709f3ab7792a,fe0f6c45ca46b31499c431f4440d443d,Not Available,"Excellent product and great delivery, congratulations!","Excellent product and great delivery, congratulations!",Positive,0.918,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'congratulations, excellent, great' related to positive experience."
47312,991a833f96a0e2a37ff3edab5969e44d,03d14ff1095e8d3c03d45542b16ed70b,Fast delivery,"Delivered ahead of schedule, my daughter loved the watch.","Fast delivery - Delivered ahead of schedule, my daughter loved the watch.",Positive,0.599,Positive Experience,Positive Experience,Positive sentiment; mentions 'loved' related to positive experience.
47315,119deda2a77e33414b216eec6ababd07,94a74a82f9d4675064013d4f101a0061,I RECOMMEND,QUALITY PRODUCT.,I RECOMMEND - QUALITY PRODUCT.,Positive,0.499,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
47316,870335b5a5bfbeaf4c307deb62e63ef5,e11193b9941d4051a976e7e50a01e484,Not Available,"My son loved the backpack, Lannister as always delivers before the deadline, super fast. Highly recommended.","My son loved the backpack, Lannister as always delivers before the deadline, super fast. Highly recommended.",Positive,0.872,Positive Experience,Positive Experience,"Positive sentiment; mentions 'loved, super fast' related to positive experience."
47318,1a75c135cddd959bc928ad1cccf932a1,0e014414be003bced599339ec40bd9b2,I recommend,it was a good purchase the product was ok,I recommend - it was a good purchase the product was ok,Positive,0.765,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
47319,fd0ea050aa7cb8693f02b9176d021a0a,6798d88a60781b6257999035b0de6521,Not Available,Thank you arrived correctly.,Thank you arrived correctly.,Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47320,7bdcc57ef2c5e733958853f9667a2c9d,63aed36922550bba787d1fdfacf0bd80,Not Available,Product and delivery time within the agreed.,Product and delivery time within the agreed.,Positive,0.273,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
47322,538c04c1b131ec55fcb33857d597c05e,997a946b8dfb471bf9538772c5a01c3e,Not Available,"A piece of crap came, it's not worth the price it is..","A piece of crap came, it's not worth the price it is..",Negative,-0.505,Price/Value,Price/Value,"Negative sentiment; mentions 'price, worth the price' related to price/value."
47323,ee24e7d976a47cc46be7304fe5654ae9,c7bce59a85de00b5bd99b3d16bf8faf9,Not Available,"From the photo, the product seemed to be imposing and beautiful, but when the watch arrived, it barely fit on my arm, from the photo it seemed to be beautiful, but the reality was different.","From the photo, the product seemed to be imposing and beautiful, but when the watch arrived, it barely fit on my arm, from the photo it seemed to be beautiful, but the reality was different.",Positive,0.886,Positive Experience,Positive Experience,Positive sentiment; mentions 'beautiful' related to positive experience.
47328,d0e215fdf1bf6d103e4b0c309767afc3,23f6b520088fedb75e8908144d222ce6,Not Available,"Excellent service and quality, I was very happy with the delivery","Excellent service and quality, I was very happy with the delivery",Positive,0.827,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'excellent, happy' related to positive experience."
47329,1342ab50383d7471a3bfd75ca93d38d6,b9019922f0d30bb0d9dfe588cad9f0b0,I recommend,Product delivered on time and in perfect condition.Note 1000,I recommend - Product delivered on time and in perfect condition.Note 1000,Positive,0.735,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'note 10, perfect, recommend' related to positive experience."
47336,3465fd888b10f6955d53af353b72452b,6fd6145e2587eb760ba07c3c397228f0,highly recommend,Not Available,highly recommend - Not Available,Positive,0.42,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
47337,818878a0bdfd8a8cf46e474a03fc5366,066d03d436a71fe34ff23a3252666ddd,Not Available,"But since the delivery is taking too long, until now I don't have any news of my package","But since the delivery is taking too long, until now I don't have any news of my package",Neutral,0.0,Packaging,Packaging,Neutral sentiment; mentions 'package' related to packaging.
47340,4a5a742a2a571604208cc3f88ea253fc,f83fbe44623915112622c82798d0980f,Not Available,"Everything happened, as expected.","Everything happened, as expected.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47341,6e25a89b2b006e7da0ff978bdcfe66db,af4730fbd920cb1c1d08faf9f3ba0438,Not Available,"I bought two products, but received only one.

I reached out and still haven't received a response.","I bought two products, but received only one.

I reached out and still haven't received a response.",Positive,0.153,Delivery Delay,Delivery Delay,Positive sentiment; mentions 'haven't received' related to delivery delay.
47342,65035f2d005e9af22156150a3bde53b2,c283d0d038a6bc351e3dcfe240a64a4c,Excellent,I didn't get any response about the stark card,Excellent - I didn't get any response about the stark card,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47343,d0c3c2b7f8194da48a7f9954d79fa2e6,a971465db140f40bfb04716e30f69afb,Not Available,I didn't like it because it took a long time to approve,I didn't like it because it took a long time to approve,Negative,-0.276,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47344,b033a34245ae159e80dd599b3c5cb92f,2ee2b576d576d98fb1402a4dd36784d9,Not Available,Great purchase and delivery.,Great purchase and delivery.,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47345,c14ecd7b2fd9b06640b5ef67f195ee36,48a1b2742fd417ea6873014e8050d2c6,Not Available,"UNTIL NOW IT HAS NOT ARRIVED, VERY BAD THIS STORE. DON'T BUY ANY MORE. TERRIBLE.","UNTIL NOW IT HAS NOT ARRIVED, VERY BAD THIS STORE. DON'T BUY ANY MORE. TERRIBLE.",Negative,-0.084,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47350,83e72081383fc363b9d9b2d509917824,a011fac23fc9bcc61058ae835f40105a,Not Available,10,10,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47351,171b95be9dfea0748f5bb8f017882f8f,6e6b8d67a63936ed1ac394e5bc93298c,Excellent,Not Available,Excellent - Not Available,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
47353,33c2430c9d2f05d9d244895aa53b4a82,77d30d95ffe09c3214d076818a25a8bb,I recommend,Delivered before the deadline. All very well.,I recommend - Delivered before the deadline. All very well.,Positive,0.598,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
47354,019543c0de8386be97738b589ee695aa,0fc8d70eb24bbbf348a9ac736fc7329f,power inverter,Showed a product they didn't have in stock,power inverter - Showed a product they didn't have in stock,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47358,f3ef05764ab33b7cd322aa7edd599de7,af23d687c0a17dac4da4f7e4f6160848,Not Available,No statements. I just picked up the goods at the post office.,No statements. I just picked up the goods at the post office.,Negative,-0.296,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
47359,a4c4dbaf457d098ea8ec468099c6eaf0,8ba4df0fd5c649f706bef84338ba64a1,Not Available,Everything arrived correctly.,Everything arrived correctly.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47360,111a002be7f705e45e22716d9e7fd0d0,9d94c96659d020e37ac281bc22850888,Not Available,"Good quality product, arrived ahead of schedule, well packaged and well identified.","Good quality product, arrived ahead of schedule, well packaged and well identified.",Positive,0.727,Delivery Speed,"Delivery Speed, Packaging, Product Quality",Positive sentiment; mentions 'arrived ahead' related to delivery speed.
47363,37726a8b1cbcf77034870df2521be6f6,3fbad5f75cfeea8a3bca0bfdfafc67da,Not Available,My product has not been delivered yet,My product has not been delivered yet,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'has not been delivered' related to delivery delay.
47364,14bbe584b52d7f29efcd5d8b5553af3b,8a93dbd1fa144865b279458cadd89937,Great,Not Available,Great - Not Available,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
47369,19482dab7e55b687df4b2aec7bf23f55,fd845e22d3898d0b8e12fa5be3f67a4a,Not Available,I ordered with pink arms but it came in white,I ordered with pink arms but it came in white,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
47377,22ce839b4cf363dd05a5cde6a91e53de,248316ad439dfb5a44a0a0cf5d52b34b,Order came broken,Not Available,Order came broken - Not Available,Negative,-0.477,Product Condition/Damage,Product Condition/Damage,Negative sentiment; mentions 'broken' related to product condition/damage.
